91,Proton,Persona,SV,1.6,1597,MANUAL,5,82KW,40121.3,44657.72,1491.35,B,1170,2,EBD,5,4
92,Proton,Persona,SV,1.6,1597,AUTO,4,82KW,42861.97,47645.51,1574.03,B,1195,2,EBD,5,4
93,Proton,Exora,EXECUTIVE,1.6,1561,CVT,NA,103KW,63552.54,65622.65,2070.11,B,1466,2,EBD,7,5
94,Proton,Exora,PREMIUM,1.6,1561,CVT,NA,103kw,71860.44,74618.59,2318.15,B,1480,4,EBD,7,5
95,Proton,Exora,SUPER PREMIUM,1.6,1561,CVT,NA,103KW,77666.92,80590.43,2483.51,B,1486,4,EBD,7,5
96,Nazakia,Picanto,NA,1.2,1248,MANUAL,5,87PS,NA,54888,NA,B,NA,6,EBD & BA,5,5
97,Nazakia,Picanto,NA,1.2,1248,AUTO,4,87PS,61618,61888,NA,B,NA,6,EBD & BA,5,5
98,Nazakia,Rio,SX,1.4,1396,AUTO,4,109PS,81618,81888,NA,B,NA,6,EBD & BA,5,5
99,Nazakia,Rio,SEDAN,1.4,1396,AUTO,4,109PS,72618,72888,NA,B,NA,6,EBD & BA,4,4
100,Nazakia,Cerato,SX,1.6,1591,AUTO,6,130PS,101448,101888,NA,B,NA,6,EBD & BA,5,4
101,Nazakia,Cerato,KX,1.6,1591,AUTO,6,130PS,91448,91888,NA,B,NA,2,EBD & BA,5,4
102,Nazakia,Cerato,SX,1.6,1591,AUTO,6,130PS,101448,101888,NA,B,NA,6,EBD & BA,5,4
103,Nazakia,Cerato,L,2,1999,AUTO,6,161PS,119158.5,119888,NA,B,NA,6,EBD & BA,5,4
104,Nazakia,Optima,L,2,1999,AUTO,6,165PS,150158.5,150888,NA,C,NA,6,EBD & BA,5,4
105,Nazakia,Sportage,L,2,1999,AUTO,6,154PS,139098.4,139888,NA,SUV,NA,6,EBD & BA,5,5
106,Nazakia,Sportage,2WD ,2,1999,AUTO,6,154PS,120098.4,120888,NA,SUV,NA,6,EBD & BA,4,4
107,Nazakia,Sorento,L,2.4,2359,AUTO,4,176PS,158810.8,159888,NA,SUV,NA,6,EBD & BA,7,5
108,Audi,A3,TFSI,1.4,1395,AUTO,7,TT,175766.04,186900,NA,B,1290,7,EBD & BA,5,4
109,Audi,A3,TFSI QUATTRO,1.8,1798,AUTO,6,TT,223540.38,237900,NA,B,1470,7,EBD & BA,5,4
110,Audi,A4,TFSI,1.8,1798,AUTO,8,TT,225428.17,239900,NA,B,1450,6,EBD & BA,5,4
111,Audi,A4,TFSI QUATTRO,2,1984,AUTO,7,TT,293264.15,311900,NA,B,1570,8,EBD & BA,5,4
112,Audi,A5,TFSI QUATTRO,2,1984,AUTO,7,TT,379113.21,402900,NA,B,1570,6,EBD & BA,5,2
113,Audi,A5,SPORTBACK TFSI QUATTRO,2,1984,AUTO,7,TT,336660.38,357900,NA,B,1565,8,EBD & BA,5,4
114,Audi,A6,TFSI,2,1984,AUTO,7,TT,308446.04,327900,NA,B,1540,6,EBD & BA,5,4
115,Audi,A6,TFSI QUATTRO,3,2995,AUTO,7,TT,457655.19,487900,NA,B,1660,8,EBD & BA,5,4
116,Audi,A7,SPORTBACK TFSI QUATTRO,3,2995,AUTO,7,TT,587843.87,625900,NA,B,1770,8,EBD & BA,5,4
117,Audi,A8,TFSI QUATTRO,3,2995,AUTO,8,TT,617089.15,656900,NA,B,2000,8,EBD & BA,5,4
118,Audi,Q3,TFSI,1.4,1395,AUTO,6,TT,205926.42,218900,NA,SUV,1530,6,EBD & BA,5,5
119,Audi,Q3,TFSI QUATTRO,2,1984,AUTO,7,TT,239432.45,254900,NA,SUV,1530,6,EBD & BA,5,5
120,Audi,Q5,TFSI QUATTRO,2,1984,AUTO,8,TT,305470.19,324900,NA,SUV,1730,6,EBD & BA,5,5
121,Audi,Q7,TFSI QUATTRO,3,2995,AUTO,8,TT,554339.62,589900,NA,SUV,2030,8,EBD & BA,7,5
122,Audi,TT,TFSI,2,1984,AUTO,6,TT,269679.25,286900,NA,B,1360,6,EBD & BA,4,2
